reference_id	former_id	id_bp	VFID	gene_host	gene_name	gene_description	gene_symbol	gene_accession_id	vfdb_number	protein_host	protein_name	protein_description	protein_symbol	protein_accession_id	protein_header	VF_Name	VF_FullName	Bacteria	VFCID	VFcategory	Characteristics	Structure	Function	Mechanism	Reference	id_bp.1	id_maximal_coverage_depth	id_coverage_breadth	id_coverage_breadth_to_id_bp	id_mapped_bp	id_total_relative_abundance	id_mapped_relative_abundance	sample_total_reads	sample_mapped_reads	sample_total_bp	sample_mapped_bp	sample_average_total_reads_bp	sample_average_mapped_reads_bp	sample_mapped_reads_to_total_reads	id_mapped_reads	id_unmapped_reads	id_mapped_reads_per_million_sample_total_reads	id_mapped_reads_per_million_sample_mapped_reads	id_mapped_reads_per_kbp_per_million_sample_total_reads	id_mapped_reads_per_kbp_per_million_sample_mapped_reads
ID06229	VFG004563(gb|YP_500650) (eap/map) MHC class II analog protein [Eap/Map (VF0016) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus NCTC 8325]	1755	VFG010896	Staphylococcus aureus subsp. aureus NCTC 8325	Eap/Map (VF0016) - Adherence (VFC0001)	MHC class II analog protein	eap/map	gb|YP_500650	10896.0	Legionella pneumophila str. Lens	FrgA (VF0290) - Nutritional/Metabolic factor (VFC0272)	siderophore biosynthetic protein, iron repressed gene FrgA	frgA	gb|WP_011216641	VFG010896(gb|WP_011216641) (frgA) siderophore biosynthetic protein, iron repressed gene FrgA [FrgA (VF0290) - Nutritional/Metabolic factor (VFC0272)] [Legionella pneumophila str. Lens]											1755	89	755	0.4301991709999999	36874	8887.095627142939	130769.77849401854	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	154	13	15.885548132901384	231.67440419059884	9.051594377721589	132.00820751601074
ID23165	VFG004707(gb|WP_001039423) (splA) serine protease SplA [Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus COL]	717	VFG043209	Staphylococcus aureus subsp. aureus COL	Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)	serine protease SplA	splA	gb|WP_001039423	43209.0	Yersinia enterocolitica subsp. enterocolitica 8081	Flagella (VF0394) - Motility (VFC0204)	methyl-accepting chemotaxis protein CheD	cheD	gb|WP_005168769	VFG043209(gb|WP_005168769) (cheD) methyl-accepting chemotaxis protein CheD [Flagella (VF0394) - Motility (VFC0204)] [Yersinia enterocolitica subsp. enterocolitica 8081]											717	54	630	0.8786610000000005	15021	8861.27905182919	130389.89872486852	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	63	20	6.49863332709602	94.7758926234268	9.0636448076653	132.18395066028842
ID23652	VFG004957(gb|WP_000782624) (set7) superantigen-like protein SSL2 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus Mu50]	696	VFG043827	Staphylococcus aureus subsp. aureus Mu50	SSLs (VF0990) - Exotoxin (VFC0235)	superantigen-like protein SSL2	set7	gb|WP_000782624	43827.0	Bacillus thuringiensis subspecies alesti	Insecticidal crystalline toxins (VF0658) - Exotoxin (VFC0235)	delta-endotoxin	endI	gb|AAA22410	VFG043827(gb|AAA22410) (endI) delta-endotoxin [Insecticidal crystalline toxins (VF0658) - Exotoxin (VFC0235)] [Bacillus thuringiensis subspecies alesti]											696	46	587	0.8433910099999998	14549	8841.798778574945	130103.25490721004	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	63	19	6.49863332709602	94.7758926234268	9.337116849275892	136.1722595164178
ID01591	VFG017112(gb|WP_000610261) (sdrE) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus JH9]	3462	VFG002387	Staphylococcus aureus subsp. aureus JH9	SDr (VF0019) - Adherence (VFC0001)	Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein	sdrE	gb|WP_000610261	2387.0	Mycobacterium tuberculosis H37Rv	ESX-1 (VF0315) - Effector delivery system (VFC0086)	ESX-1 type VII secretion system EspA	espA	gb|NP_218133	VFG002387(gb|NP_218133) (espA) ESX-1 type VII secretion system EspA [ESX-1 (VF0315) - Effector delivery system (VFC0086)] [Mycobacterium tuberculosis H37Rv]											3462	141	1256	0.3627958629999993	72259	8828.39195308336	129905.97925345336	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	342	44	35.27829520423554	514.4977028128883	10.190148816936896	148.61285465421383
ID30564	VFG004534 (icaD) intercellular adhesion protein D, involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus RF122]	305	VFG004534	Staphylococcus aureus RF122	Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)	synthesis	PIA	icaD	4534.0																	305	29	251	0.82295091	6239	8652.305972322416	127314.95000541845	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	29	18	2.991434388663248	43.62699819173614	9.807981602174582	143.03933833356112
ID09166	VFG004580(gb|WP_002485139) (sdrH) MSCRAMM-like protein SdrH [SDr (VF0019) - Adherence (VFC0001)] [Staphylococcus epidermidis RP62A]	1446	VFG015142	Staphylococcus epidermidis RP62A	SDr (VF0019) - Adherence (VFC0001)	MSCRAMM-like protein SdrH	sdrH	gb|WP_002485139	15142.0	Pseudomonas aeruginosa UCBPP-PA14	TTSS (VF0083) - Effector delivery system (VFC0086)	type III secretion system regulatory protein ExsD	exsD	gb|WP_003109509	VFG015142(gb|WP_003109509) (exsD) type III secretion system regulatory protein ExsD [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa UCBPP-PA14]											1446	138	379	0.2621024630000001	28421	8313.57433642098	122330.66010305044	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	151	19	15.576089403039669	227.1612664466261	10.771846060193408	157.09631151218957
ID08971	VFG004576(gb|WP_000069298) (ebp) cell surface elastin binding protein [EbpS (VF0008) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MRSA252]	1461	VFG014878	Staphylococcus aureus subsp. aureus MRSA252	EbpS (VF0008) - Adherence (VFC0001)	cell surface elastin binding protein	ebp	gb|WP_000069298	14878.0	Pseudomonas fluorescens Pf0-1	Alginate (VF0091) - Biofilm (VFC0271)	alginate o-acetyltransferase AlgF	algF	gb|WP_011332550	VFG014878(gb|WP_011332550) (algF) alginate o-acetyltransferase AlgF [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas fluorescens Pf0-1]											1461	69	637	0.4360027449999999	28385	8217.796933272884	120921.3369315797	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	121	21	12.481502104422516	182.02988900689908	8.543122590296042	124.59266872477691
ID27558	VFG049814(gb|WP_000142136) (esaG) TIGR01741 family protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]	501	VFG049814	Staphylococcus aureus subsp. aureus MW2	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	TIGR01741 family protein	esaG	gb|WP_000142136	49814.0	Staphylococcus aureus subsp. aureus MW2	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	TIGR01741 family protein	esaG	gb|WP_000142136	VFG049814(gb|WP_000142136) (esaG) TIGR01741 family protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]											501	39	423	0.84431105	9313	7862.643772775908	115695.41137860228	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	39	4	4.022963488202299	58.67079067164516	8.029867241920755	117.10736661007016
ID12941	VFG005091(gb|WP_001291014) (cap8L) type 8 capsular polysaccharide synthesis protein Cap8L [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MRSA252]	1206	VFG021971	Staphylococcus aureus subsp. aureus MRSA252	Capsule (VF0003) - Immune modulation (VFC0258)	type 8 capsular polysaccharide synthesis protein Cap8L	cap8L	gb|WP_001291014	21971.0	Mycobacterium tuberculosis F11	ESX-2 (T7SS) (VF0834) - Effector delivery system (VFC0086)	ESAT-6 like protein EsxC	esxC	gb|WP_012054387	VFG021971(gb|WP_012054387) (esxC) ESAT-6 like protein EsxC [ESX-2 (T7SS) (VF0834) - Effector delivery system (VFC0086)] [Mycobacterium tuberculosis F11]											1206	69	848	0.7031503990000006	22384	7850.67704563173	115519.32615080716	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	95	10	9.799526445620984	142.91602855913564	8.125643818922873	118.50416961785707
ID27848	VFG049833(gb|WP_000142094) (esaG) antitoxin YezG family protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus COL]	489	VFG049833	Staphylococcus aureus subsp. aureus COL	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	antitoxin YezG family protein	esaG	gb|WP_000142094	49833.0	Staphylococcus aureus subsp. aureus COL	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	antitoxin YezG family protein	esaG	gb|WP_000142094	VFG049833(gb|WP_000142094) (esaG) antitoxin YezG family protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus COL]											489	38	267	0.54601199	8776	7591.095903430844	111699.70161980084	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	38	15	3.9198105782483936	57.16641142365426	8.015972552655201	116.90472683773876
ID28376	VFG018126 (essA) type VII secretion system protein EssA, monotopic membrane protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus RF122]	458	VFG018126	Staphylococcus aureus RF122	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system protein EssA, monotopic membrane protein	essA		18126.0																	458	36	281	0.6135373099999999	8047	7431.649967201642	109353.5234489728	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	37	9	3.816657668294488	55.66203217566336	8.333313686232508	121.53282134424312
ID19550	VFG004525(gb|WP_000877368) (icaB) N-deacetylase, involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus RF122]	873	VFG038497	Staphylococcus aureus RF122	Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)	synthesis	PIA	gb|WP_000877368	38497.0	Aeromonas hydrophila ML09-119	Tap type IV pili (VF0475) - Adherence (VFC0001)	type IV pilus pseudopilin	tppF	gb|WP_016351992	VFG038497(gb|WP_016351992) (tppF) type IV pilus pseudopilin [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]											873	44	680	0.7789230100000004	15124	7327.724751622106	107824.30873232546	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	64	4	6.601786237049926	96.2802718714177	7.562183547594417	110.28668026508328
ID12255	VFG004544(gb|WP_011382409) (icaA) N-acetylglucosaminyltransferase, involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus RF122]	1239	VFG020452	Staphylococcus aureus RF122	Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)	synthesis	PIA	gb|WP_011382409	20452.0	Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	acyl carrier protein	iacP	gb|WP_001055582	VFG020452(gb|WP_001055582) (iacP) acyl carrier protein [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91]											1239	87	743	0.5996776300000006	20378	6956.759252114655	102365.7114318362	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	93	28	9.593220625713174	139.90727006315385	7.742712369421447	112.9195077184454
ID23962	VFG004736(gb|WP_001793574) (nuc) thermonuclease family protein [Thermonuclease nuc (VF0993) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MSSA476]	687	VFG044187	Staphylococcus aureus subsp. aureus MSSA476	Thermonuclease nuc (VF0993) - Exoenzyme (VFC0251)	thermonuclease family protein	nuc	gb|WP_001793574	44187.0	Vibrio vulnificus YJ016	Vibriobactin/Vulnibactin (VF0626) - Nutritional/Metabolic factor (VFC0272)	AMP-binding protein	BJE04_RS21785	gb|WP_011152546	VFG044187(gb|WP_011152546) (BJE04_RS21785) AMP-binding protein [Vibriobactin/Vulnibactin (VF0626) - Nutritional/Metabolic factor (VFC0272)] [Vibrio vulnificus YJ016]											687	41	518	0.75400281	11211	6902.4669883018605	101566.82419008607	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	50	19	5.157645497695254	75.21896239954508	7.507489807416674	109.48902823805687
ID20377	VFG004833 (hlb) beta-hemolysin [-hemolysin (VF0002) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]	831	VFG039709	Staphylococcus aureus subsp. aureus USA300_FPR3757	-hemolysin (VF0002) - Exotoxin (VFC0235)	beta-hemolysin	hlb		39709.0	Coxiella burnetii RSA 331	T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)	Coxiella Dot/Icm type IVB secretion system translocated effector	cpeE	gb|WP_012219993	VFG039709(gb|WP_012219993) (cpeE) Coxiella Dot/Icm type IVB secretion system translocated effector  [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 331]											831	35	643	0.7737668900000001	13160	6698.407866766368	98564.18224243112	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	55	15	5.67341004746478	82.74085863949958	6.82720824002982	99.56782026413909
ID23628	VFG004909(gb|WP_000673059) (set24) superantigen-like protein SSL9 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]	699	VFG043798	Staphylococcus aureus subsp. aureus MW2	SSLs (VF0990) - Exotoxin (VFC0235)	superantigen-like protein SSL9	set24	gb|WP_000673059	43798.0	Bacillus cereus Q1	Phosphatidylinositol-specific phospholipase C (PI-PLC) (VF0661) - Exotoxin (VFC0235)	phosphatidylinositol diacylglycerol-lyase	plcA	gb|WP_000095606	VFG043798(gb|WP_000095606) (plcA) phosphatidylinositol diacylglycerol-lyase [Phosphatidylinositol-specific phospholipase C (PI-PLC) (VF0661) - Exotoxin (VFC0235)] [Bacillus cereus Q1]											699	32	516	0.73819642	10799	6534.661386187554	96154.72341664028	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	48	25	4.951339677787445	72.21020390356327	7.083461627735972	103.30501273757264
ID23040	VFG004669 (splF) serine protease SplF [Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MRSA252]	720	VFG043083	Staphylococcus aureus subsp. aureus MRSA252	Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)	serine protease SplF	splF		43083.0	Escherichia coli O157:H7 str. EDL933	Peritrichous flagella (VF1154) - Motility (VFC0204)	flagellar hook-associated protein FlgK	flgK	gb|WP_000096470	VFG043083(gb|WP_000096470) (flgK) flagellar hook-associated protein FlgK [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]											720	44	368	0.5111109200000001	10974	6446.873998410801	94862.9698746763	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	45	1	4.6418809479257295	67.69706615959056	6.447056872119068	94.02370299943136
ID23621	VFG017080(gb|WP_000673034) (set12) superantigen-like protein SSL8 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus JH9]	699	VFG043790	Staphylococcus aureus subsp. aureus JH9	SSLs (VF0990) - Exotoxin (VFC0235)	superantigen-like protein SSL8	set12	gb|WP_000673034	43790.0	Streptococcus equi subsp. equi 4047	Spes (VF0248) - Exotoxin (VFC0235)	streptococcal pyrogenic exotoxin SpeK	spek	gb|WP_012679956	VFG043790(gb|WP_012679956) (spek) streptococcal pyrogenic exotoxin SpeK [Spes (VF0248) - Exotoxin (VFC0235)] [Streptococcus equi subsp. equi 4047]											699	42	579	0.8283263300000007	10318	6243.599979876209	91871.8803790068	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	47	18	4.848186767833539	70.70582465557237	6.935889510491473	101.15282497220656
ID17293	VFG001798(gb|WP_000239607) (hlb) beta-hemolysin [-hemolysin (VF0002) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus COL]	993	VFG033639	Staphylococcus aureus subsp. aureus COL	-hemolysin (VF0002) - Exotoxin (VFC0235)	beta-hemolysin	hlb	gb|WP_000239607	33639.0	Escherichia coli O127:H6 str. E2348/69	TTSS (VF0172) - Effector delivery system (VFC0086)	Type III secretion system minor export apparatus protein EscT	escT	gb|WP_001002835	VFG033639(gb|WP_001002835) (escT) Type III secretion system minor export apparatus protein EscT [TTSS (VF0172) - Effector delivery system (VFC0086)] [Escherichia coli O127:H6 str. E2348/69]											993	33	945	0.95166196	14101	6006.443370510404	88382.22317531482	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	59	17	6.0860216872804	88.7583756314632	6.128924156375025	89.38406408002335
ID28369	VFG018116(gb|WP_000928938) (essA) type VII secretion system protein EssA, monotopic membrane protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus Mu3]	459	VFG018116	Staphylococcus aureus subsp. aureus Mu3	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system protein EssA, monotopic membrane protein	essA	gb|WP_000928938	18116.0	Staphylococcus aureus subsp. aureus Mu3	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system protein EssA, monotopic membrane protein	essA	gb|WP_000928938	VFG018116(gb|WP_000928938) (essA) type VII secretion system protein EssA, monotopic membrane protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus Mu3]											459	27	297	0.64705855	6351	5852.563708717145	86117.95033166725	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	28	10	2.8882814787093425	42.122618943745245	6.292552241196825	91.7704116421465
ID02077	VFG018103(gb|WP_000728958) (esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus Mu3]	3030	VFG003743	Staphylococcus aureus subsp. aureus Mu3	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system protein EsaA	esaA	gb|WP_000728958	3743.0	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system ATPase InvC	invC/sctN	gb|WP_000856761	VFG003743(gb|WP_000856761) (invC/sctN) type III secretion system ATPase InvC [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]											3030	97	1362	0.4495050920000002	39941	5575.6182163174335	82042.81687800933	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	173	31	17.84545342202558	260.25760990242594	5.889588588127254	85.89360062786335
ID17593	VFG004805 (hlgB) gamma-hemolysin component B [-hemolysin (VF0011) - Exotoxin (VFC0235)] [Staphylococcus aureus RF122]	977	VFG034587	Staphylococcus aureus RF122	-hemolysin (VF0011) - Exotoxin (VFC0235)	gamma-hemolysin component B	hlgB		34587.0	Escherichia coli O104:H4 str. 2009EL-2050	AAFs (VF0214) - Adherence (VFC0001)	invasin protein	agg3B	gb|WP_000914801	VFG034587(gb|WP_000914801) (agg3B) invasin protein [AAFs (VF0214) - Adherence (VFC0001)] [Escherichia coli O104:H4 str. 2009EL-2050]											977	50	583	0.59672393	12530	5424.668828663682	79821.66175428138	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	52	2	5.363951317603065	78.22772089552687	5.49022652774111	80.06931514383508
