reference_id	former_id	id_bp	vfid	vsiid	ssid	feature_names	gene_host	recname_full	subname_full	Source	Literature Name	User Designated Name	Gene Name(s)	Virulence Factor Type	Short Description	Long Description	Update Date	Status	Protein Sequences	Nucleotide Sequences	id_bp.1	id_maximal_coverage_depth	id_coverage_breadth	id_coverage_breadth_to_id_bp	id_mapped_bp	id_total_relative_abundance	id_mapped_relative_abundance	sample_total_reads	sample_mapped_reads	sample_total_bp	sample_mapped_bp	sample_average_total_reads_bp	sample_average_mapped_reads_bp	sample_mapped_reads_to_total_reads	id_mapped_reads	id_unmapped_reads	id_mapped_reads_per_million_sample_total_reads	id_mapped_reads_per_million_sample_mapped_reads	id_mapped_reads_per_kbp_per_million_sample_total_reads	id_mapped_reads_per_kbp_per_million_sample_mapped_reads
ID03603	7227|vfid|8340|vsiid|10258|ssid|2,3-dihydroxybenzoate-AMP_ligase_[Escherichia_coli_O157:H7_EDL933]	1611	7227	8340	10258	2,3-dihydroxybenzoate-AMP_ligase_[Escherichia_coli_O157:H7_EDL933]	Escherichia_coli_O157:H7_EDL933			"<a href  = ""http://www.tvfac.lanl.gov/"" target=""_blank"">TVFAC</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=15800309"" target=""_blank"">15800309</a>"	NP_286321.1	NP_286321|ECO0629	virulence protein	2,3-dihydroxybenzoate-AMP ligase [Escherichia coli O157:H7 EDL933]		Nov 27 2007 10:57AM	virulence factor	Yes	Yes	1611	10	324	0.2011172299999999	2256	2971.4767827452188	37410.21936937494	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	10	7	5.308667142323243	67.11454439291539	3.295262037444595	41.6601765319152
ID04251	25319|vfid|60507|vsiid|81374|ssid|outer_membrane_channel_protein_[Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC-B67]	1470	25319	60507	81374	outer_membrane_channel_protein_[Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC-B67]	Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC-B67			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://ardb.cbcb.umd.edu/"" target=""_blank"">ARDB</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=YP_218117"" target=""_blank"">YP_218117</a>"	YP_218117.2	YP_218117|YP_218117	antibiotic resistance	outer membrane channel protein [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]		Feb 8 2010 05:57PM	virulence factor	Yes	Yes	1470	7	755	0.51360554	2056	2967.7995318416915	37363.92361375066	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	9	0	4.777800428090918	60.40308995362385	3.250204372850965	41.09053738341758
ID07349	10695|vfid|49585|vsiid|70422|ssid|RecName:_Full=Outer_membrane_pore_protein_E;_Flags:_Precursor;_	1053	10695	49585	70422	RecName:_Full=Outer_membrane_pore_protein_E;_Flags:_Precursor;_		Outer_membrane_pore_protein_E		"<a href  = ""http://www.jenner.ac.uk/BacBix3/PPprints.htm"" target=""_blank"">PRINTS</a><BR><a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR>"	"<a href=""http://www.uniprot.org/uniprot/PHOE_SALTI"" target=""_blank"">Q56119</a>"	Q56119	RecName: Full=Outer membrane pore protein E; Flags: Precursor; |Name=phoE; OrderedLocusNames=STY0365, t2530;	virulence protein	RecName: Full=Outer membrane pore protein E; Flags: Precursor; 		Feb 4 2012 04:21AM	virulence factor	Yes	Yes	1053	5	477	0.4529908	1458	2938.0415898133474	36989.2778666508	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	9	1	4.777800428090918	60.40308995362385	4.53732234386602	57.36285845548324
ID03321	29484|vfid|69689|vsiid|94307|ssid|SubName:_Full=Secretory_protein__Associated_with_virulence_;_SubName:_Full=Virulence-associated_secretory_protein;_	1689	29484	69689	94307	SubName:_Full=Secretory_protein__Associated_with_virulence_;_SubName:_Full=Virulence-associated_secretory_protein;_			Secretory_protein__Associated_with_virulence_	"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://www.jenner.ac.uk/BacBix3/PPprints.htm"" target=""_blank"">PRINTS</a><BR>"	"<a href=""http://www.uniprot.org/uniprot/Q8Z489_SALTI"" target=""_blank"">Q8Z489</a>"	Q8Z489	SubName: Full=Secretory protein (Associated with virulence); SubName: Full=Virulence-associated secretory protein; |Name=invG; OrderedLocusNames=STY3021, t2800;	virulence protein	SubName: Full=Secretory protein (Associated with virulence); SubName: Full=Virulence-associated secretory protein; 		Oct 2 2010 09:02PM	virulence factor	Yes	Yes	1689	8	560	0.33155658	2315	2908.373187469005	36615.75940388316	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	9	0	4.777800428090918	60.40308995362385	2.8287746761935573	35.76263466762809
ID04203	25306|vfid|60481|vsiid|81348|ssid|outer_membrane_channel;_specific_tolerance_to_colicin_E1;_segregation_of_daughter_chromosomes,_role_in_organic_solvent_tolerance_[Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC-B67]	1476	25306	60481	81348	outer_membrane_channel;_specific_tolerance_to_colicin_E1;_segregation_of_daughter_chromosomes,_role_in_organic_solvent_tolerance_[Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC-B67]	Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC-B67			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://ardb.cbcb.umd.edu/"" target=""_blank"">ARDB</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=AAX67036"" target=""_blank"">AAX67036</a>"	AAX67036.1	AAX67036|AAX67036	antibiotic resistance	outer membrane channel; specific tolerance to colicin E1; segregation of daughter chromosomes, role in organic solvent tolerance [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]		Feb 8 2010 05:57PM	virulence factor	Yes	Yes	1476	8	573	0.3882116	1965	2824.9123912895952	35565.00689188477	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	11	3	5.839533856555567	73.82599883220692	3.9563237510539073	50.01761438496404
ID02885	10069|vfid|48494|vsiid|69331|ssid|RecName:_Full=Mono_ADP-ribosyl_transferase_SpvB;_Short=mADPRT;_Short=mART;_EC=2.4.2.31;_AltName:_Full=65_kDa_virulence_protein;_AltName:_Full=NAD_+_--arginine_ADP-ribosyltransferase;_AltName:_Full=Toxin_SpvB;_	1776	10069	48494	69331	RecName:_Full=Mono_ADP-ribosyl_transferase_SpvB;_Short=mADPRT;_Short=mART;_EC=2.4.2.31;_AltName:_Full=65_kDa_virulence_protein;_AltName:_Full=NAD_+_--arginine_ADP-ribosyltransferase;_AltName:_Full=Toxin_SpvB;_		Mono_ADP-ribosyl_transferase_SpvB		"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://www.jenner.ac.uk/BacBix3/PPprints.htm"" target=""_blank"">PRINTS</a><BR>"	"<a href=""http://www.uniprot.org/uniprot/VRP2_SALTY"" target=""_blank"">P21454</a>"	P21454	RecName: Full=65 kDa virulence protein; |Name=mkaA;|RecName: Full=Mono(ADP-ribosyl)transferase SpvB; Short=mADPRT; Short=mART; EC=2.4.2.31; AltName: Full=65 kDa virulence protein; AltName: Full=NAD(+)--arginine ADP-ribosyltransferase; AltName: Full=Toxin SpvB; 	virulence protein	RecName: Full=Mono(ADP-ribosyl)transferase SpvB; Short=mADPRT; Short=mART; EC=2.4.2.31; AltName: Full=65 kDa virulence protein; AltName: Full=NAD(+)--arginine ADP-ribosyltransferase; AltName: Full=Toxin SpvB; 		Feb 4 2012 08:58AM	virulence factor	Yes	Yes	1776	5	1091	0.61430191	2352	2810.1088479145683	35378.63363522006	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	11	2	5.839533856555567	73.82599883220692	3.288025820132639	41.56869303615255
ID03379	29614|vfid|69953|vsiid|95329|ssid|SubName:_Full=Type_III_secretion_outer_membrane_pore,_YscC/HrcC_family;_	1671	29614	69953	95329	SubName:_Full=Type_III_secretion_outer_membrane_pore,_YscC/HrcC_family;_			Type_III_secretion_outer_membrane_pore,_YscC/HrcC_family	"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://www.jenner.ac.uk/BacBix3/PPprints.htm"" target=""_blank"">PRINTS</a><BR>"	"<a href=""http://www.uniprot.org/uniprot/B5PGN9_SALET"" target=""_blank"">B5PGN9</a>"	B5PGN9	SubName: Full=Type III secretion outer membrane pore, YscC/HrcC family; |ORFNames=SeW_A3315;	virulence protein	SubName: Full=Type III secretion outer membrane pore, YscC/HrcC family; 		Oct 3 2010 07:04AM	virulence factor	Yes	Yes	1671	6	727	0.4350691	2177	2764.4628975765527	34803.961463663945	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	9	2	4.777800428090918	60.40308995362385	2.859246216691154	36.14786951144456
ID01995	19891|vfid|44371|vsiid|65208|ssid|hypothetical_protein_STY1095_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	2154	19891	44371	65208	hypothetical_protein_STY1095_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_455571.1"" target=""_blank"">NP_455571.1</a>"	NP_455571.1	NP_455571|NP_455571	pathogenicity island	hypothetical protein STY1095 [Salmonella enterica subsp. enterica serovar Typhi str. CT18]		Sep 27 2010 07:22AM	unknown	Yes	Yes	2154	10	667	0.3096563199999999	2682	2642.0550415359585	33262.87429326954	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	11	0	5.839533856555567	73.82599883220692	2.7110185035076912	34.27390846434862
ID10988	19869|vfid|44328|vsiid|65165|ssid|response_regulator_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	747	19869	44328	65165	response_regulator_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_455593.1"" target=""_blank"">NP_455593.1</a>"	NP_455593.1	NP_455593|NP_455593	pathogenicity island	response regulator [Salmonella enterica subsp. enterica serovar Typhi str. CT18]		Sep 27 2010 07:05AM	unknown	Yes	Yes	747	4	339	0.4538153	881	2502.557662362953	31506.63389905932	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	4	0	2.123466856929297	26.84581775716616	2.8426597816991928	35.938176381748534
ID00060	1588|vfid|1589|vsiid|1828|ssid|tRNA_46__tmRNA__of_Chromosome_1	33692	1588	1589	1828	tRNA_46__tmRNA__of_Chromosome_1				"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://kementari.bioinformatics.vt.edu:80/islands/Stm34X.html"" target=""_blank"">Stm34X</a>"	Stm34X	Stm34X	pathogenicity island	tRNA 46 (tmRNA) of Chromosome 1		Sep 27 2010 09:20AM	unknown	No	Yes	33692	78	874	0.0259408884999999	39663	2497.971932832668	31448.90060338197	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	151	16	80.16087384908096	1013.4296203330224	2.3792257464407265	30.079236030304592
ID09443	20001|vfid|44591|vsiid|65428|ssid|formate_transporter_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	858	20001	44591	65428	formate_transporter_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_455461.1"" target=""_blank"">NP_455461.1</a>"	NP_455461.1	NP_455461|NP_455461	pathogenicity island	formate transporter [Salmonella enterica subsp. enterica serovar Typhi str. CT18]		Sep 27 2010 08:09AM	unknown	Yes	Yes	858	3	556	0.648019	997	2465.6796843803936	31042.34851266906	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	5	0	2.6543335711616214	33.557272196457696	3.0936288708177404	39.111039856011296
ID13825	20015|vfid|44619|vsiid|65456|ssid|leucine-responsive_transcriptional_regulator_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	495	20015	44619	65456	leucine-responsive_transcriptional_regulator_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_455447.1"" target=""_blank"">NP_455447.1</a>"	NP_455447.1	NP_455447|NP_455447	pathogenicity island	leucine-responsive transcriptional regulator [Salmonella enterica subsp. enterica serovar Typhi str. CT18]		Sep 27 2010 08:16AM	unknown	Yes	Yes	495	2	378	0.7636369999999999	564	2417.7015641427006	30438.314850536884	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	3	0	1.5926001426969727	20.134363317874616	3.21737402565045	40.67548145025175
ID10768	11760|vfid|50479|vsiid|71316|ssid|SubName:_Full=MkfD_protein;_	768	11760	50479	71316	SubName:_Full=MkfD_protein;_			MkfD_protein	"<a href  = ""http://www.jenner.ac.uk/BacBix3/PPprints.htm"" target=""_blank"">PRINTS</a><BR>"	"<a href=""http://www.uniprot.org/uniprot/Q56107"" target=""_blank"">Q56107</a>"	Q56107	SubName: Full=MkfD protein; |Name=mkfD;	virulence protein	SubName: Full=MkfD protein; 		Oct 3 2010 02:53AM	virulence factor	Yes	Yes	768	4	311	0.4049484	868	2398.2104527961383	30192.926175295688	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	4	1	2.123466856929297	26.84581775716616	2.7649308032933555	34.9554918713101
ID15666	20422|vfid|45433|vsiid|66270|ssid|putative_periplasmic_protein_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	396	20422	45433	66270	putative_periplasmic_protein_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_460095.1"" target=""_blank"">NP_460095.1</a>"	NP_460095.1	NP_460095|NP_460095	pathogenicity island	putative periplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]		Sep 27 2010 09:30AM	unknown	Yes	Yes	396	2	257	0.64899	436	2336.254171024418	29412.910626848585	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	2	0	1.0617334284646485	13.422908878583078	2.681145021375375	33.89623454187646
ID04849	19870|vfid|44330|vsiid|65167|ssid|histidine_kinase_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	1365	19870	44330	65167	histidine_kinase_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_455592.1"" target=""_blank"">NP_455592.1</a>"	NP_455592.1	NP_455592|NP_455592	pathogenicity island	histidine kinase [Salmonella enterica subsp. enterica serovar Typhi str. CT18]		Sep 27 2010 07:06AM	unknown	Yes	Yes	1365	5	418	0.3062269	1480	2300.6886523406106	28965.14880563131	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	6	1	3.1852002853939454	40.26872663574923	2.333480062559667	29.50089863424852
ID11769	11614|vfid|50360|vsiid|71197|ssid|RecName:_Full=Surface_presentation_of_antigens_protein_spaP;_	675	11614	50360	71197	RecName:_Full=Surface_presentation_of_antigens_protein_spaP;_		Surface_presentation_of_antigens_protein_spaP		"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://www.jenner.ac.uk/BacBix3/PPprints.htm"" target=""_blank"">PRINTS</a><BR>"	"<a href=""http://www.uniprot.org/uniprot/SPAP_SALTY"" target=""_blank"">P40700</a>"	P40700	RecName: Full=Surface presentation of antigens protein spaP; |Name=spaP; OrderedLocusNames=STM2890;	virulence protein	RecName: Full=Surface presentation of antigens protein spaP; 		Oct 3 2010 08:45AM	virulence factor	Yes	Yes	675	2	528	0.782222	725	2279.098105678256	28693.328715488376	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	5	2	2.6543335711616214	33.557272196457696	3.93234603135055	49.71447732808547
ID05476	23977|vfid|57913|vsiid|78780|ssid|hypothetical_protein_SARI_03057_[Salmonella_enterica_subsp._arizonae_serovar_62:z4,z23:--]	1242	23977	57913	78780	hypothetical_protein_SARI_03057_[Salmonella_enterica_subsp._arizonae_serovar_62:z4,z23:--]	Salmonella_enterica_subsp._arizonae_serovar_62:z4,z23:--			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://ardb.cbcb.umd.edu/"" target=""_blank"">ARDB</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=YP_001572039"" target=""_blank"">YP_001572039</a>"	YP_001572039.1	YP_001572039|YP_001572039	antibiotic resistance	hypothetical protein SARI_03057 [Salmonella enterica subsp. arizonae serovar 62:z4,z23:--]		Feb 8 2010 05:23PM	virulence factor	Yes	Yes	1242	5	343	0.2761672	1319	2253.471065509459	28370.690086753497	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	5	0	2.6543335711616214	33.557272196457696	2.1371445822557336	27.01873767830732
ID04087	29248|vfid|69216|vsiid|92490|ssid|SubName:_Full=Type_III_secretion_outer_membrane_pore,_YscC/HrcC_family;_	1494	29248	69216	92490	SubName:_Full=Type_III_secretion_outer_membrane_pore,_YscC/HrcC_family;_			Type_III_secretion_outer_membrane_pore,_YscC/HrcC_family	"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://www.jenner.ac.uk/BacBix3/PPprints.htm"" target=""_blank"">PRINTS</a><BR>"	"<a href=""http://www.uniprot.org/uniprot/B5F7A5_SALA4"" target=""_blank"">B5F7A5</a>"	B5F7A5	SubName: Full=Type III secretion outer membrane pore, YscC/HrcC family; |OrderedLocusNames=SeAg_B1778;	virulence protein	SubName: Full=Type III secretion outer membrane pore, YscC/HrcC family; 		Feb 4 2012 08:51AM	virulence factor	Yes	Yes	1494	6	309	0.20682765	1584	2249.7453673001805	28323.784390527784	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	6	1	3.1852002853939454	40.26872663574923	2.131994836274395	26.9536322863114
ID06783	10757|vfid|49640|vsiid|70477|ssid|SubName:_Full=Invasion_protein;_	1119	10757	49640	70477	SubName:_Full=Invasion_protein;_			Invasion_protein	"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://www.jenner.ac.uk/BacBix3/PPprints.htm"" target=""_blank"">PRINTS</a><BR>"	"<a href=""http://www.uniprot.org/uniprot/Q54026"" target=""_blank"">Q54026</a>"	Q54026	SubName: Full=Invasion protein; |Name=invE;	protein toxin	SubName: Full=Invasion protein; 		Oct 3 2010 03:34AM	virulence factor	Yes	Yes	1119	3	609	0.544235	1180	2237.5910032636657	28170.76370144093	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	5	1	2.6543335711616214	33.557272196457696	2.372058597999662	29.988625734099816
ID06615	11968|vfid|50645|vsiid|71482|ssid|RecName:_Full=Outer_membrane_protein_C;_AltName:_Full=Porin_ompC;_Flags:_Precursor;_	1137	11968	50645	71482	RecName:_Full=Outer_membrane_protein_C;_AltName:_Full=Porin_ompC;_Flags:_Precursor;_		Outer_membrane_protein_C		"<a href  = ""http://www.jenner.ac.uk/BacBix3/PPprints.htm"" target=""_blank"">PRINTS</a><BR><a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR>"	"<a href=""http://www.uniprot.org/uniprot/OMPC_SALTY"" target=""_blank"">P0A263</a>"	P0A263	RecName: Full=Outer membrane protein C; AltName: Full=Porin ompC; Flags: Precursor; |Name=ompC; OrderedLocusNames=STM2267;	virulence protein	RecName: Full=Outer membrane protein C; AltName: Full=Porin ompC; Flags: Precursor; 		Oct 3 2010 07:07AM	virulence factor	Yes	Yes	1137	6	287	0.25241884	1179	2200.301155431896	27701.292966977267	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	6	0	3.1852002853939454	40.26872663574923	2.8014074629674104	35.41664611763345
ID05252	19997|vfid|44583|vsiid|65420|ssid|3-phosphoshikimate_1-carboxyvinyltransferase_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	1284	19997	44583	65420	3-phosphoshikimate_1-carboxyvinyltransferase_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_455465.1"" target=""_blank"">NP_455465.1</a>"	NP_455465.1	NP_455465|NP_455465	pathogenicity island	3-phosphoshikimate 1-carboxyvinyltransferase [Salmonella enterica subsp. enterica serovar Typhi str. CT18]		Sep 27 2010 08:07AM	unknown	Yes	Yes	1284	4	537	0.4182239	1296	2141.749943976085	26964.146482231423	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	6	0	3.1852002853939454	40.26872663574923	2.4806855805248795	31.36193663220345
